orgId	locusId	gene_cluster_id	root_og	OG_id	taxonomic_tier	tier_source	hypothesis_status	conservation_score	ignorance_score	importance_score	n_species	n_phyla	evidence_summary
Dino	3610792	NZ_CP097552.1_25	335DZ	OG10693	class	pangenome	weak_lead	5.4081003057866575	2	10.816200611573315	65.0	1.0	DUF-only
Dino	3610793	NZ_CP097552.1_26	32SHV	OG10858	kingdom	pangenome	weak_lead	7.690000740286084	2	15.380001480572169	1162.0	12.0	named-domain
Dino	3610794	NZ_CP097552.1_27	30IW4		family	pangenome	true_knowledge_gap	3.135528190391758	3	9.406584571175273	4.0	1.0	none
Dino	3610795	NZ_CP097552.1_28	33ADY		kingdom	pangenome	weak_lead	7.668542488543149	2	15.337084977086297	933.0	18.0	GapMind-low; named-domain
Dino	3610797	NZ_CP097552.1_30	312ZX		family	pangenome	true_knowledge_gap	3.1573433564599327	3	9.472030069379798	5.0	1.0	none
Dino	3610804	NZ_CP097545.1_37	COG3391		kingdom	pangenome	weak_lead	7.958175568784984	2	15.916351137569968	18052.0	109.0	GapMind-low; strong-fitness
Dino	3610809	NZ_CP097545.1_42	COG3333	OG04912	kingdom	pangenome	weak_lead	7.860633806089634	2	15.721267612179268	6656.0	67.0	named-domain
Dino	3610810	NZ_CP097545.1_43	330EX		kingdom	pangenome	strong_hypothesis	7.467221087271036	1	7.467221087271036	119.0	7.0	GapMind-low; named-domain; strong-fitness; module-bare
Dino	3610811	NZ_CP097545.1_44	COG3181	OG00584	kingdom	pangenome	weak_lead	7.867987867709831	2	15.735975735419663	7176.0	67.0	named-domain
Dino	3610818	NZ_CP097552.1_51	COG4665		kingdom	pangenome	weak_lead	7.833696544608078	2	15.667393089216157	5053.0	57.0	GapMind-low; named-domain
Dino	3610821	NZ_CP097552.1_54	COG4782		kingdom	pangenome	weak_lead	7.746732595136068	2	15.493465190272136	2076.0	32.0	GapMind-low; DUF-only; strong-fitness
Dino	3610822	NZ_CP097552.1_55	3143E	OG10494	kingdom	pangenome	weak_lead	7.396960781809474	2	14.793921563618948	58.0	2.0	strong-fitness
Dino	3610825	NZ_CP097552.1_58	COG4691	OG13623	kingdom	pangenome	true_knowledge_gap	7.780083502701304	3	23.340250508103914	2920.0	45.0	none
Dino	3610829	NZ_CP097552.1_62	300VJ		kingdom	pangenome	weak_lead	7.494313374845726	2	14.988626749691452	157.0	2.0	DUF-only
Dino	3610832	NZ_CP097552.1_65	COG3181	OG00584	kingdom	pangenome	weak_lead	7.867987867709831	2	15.735975735419663	7176.0	67.0	named-domain
Dino	3610833	NZ_CP097552.1_66	337M3		mobile	pangenome	weak_lead	4.350335289953291	2	8.700670579906582	36.0	4.0	GapMind-low; named-domain
Dino	3610834	NZ_CP097552.1_67	COG3333	OG04912	kingdom	pangenome	weak_lead	7.860633806089634	2	15.721267612179268	6656.0	67.0	named-domain
Dino	3610836	NZ_CP097545.1_69			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
Dino	3610838	NZ_CP097545.1_71	COG3313	OG10647	kingdom	pangenome	weak_lead	7.837025046569232	2	15.674050093138463	5228.0	26.0	DUF-only
Dino	3610839	NZ_CP097545.1_72	COG4256		kingdom	pangenome	weak_lead	7.746071074517644	2	15.492142149035288	2062.0	11.0	named-domain
Dino	3610840	NZ_CP097545.1_73	COG0607	OG11435	kingdom	pangenome	weak_lead	7.9831746988986945	2	15.966349397797389	23312.0	117.0	named-domain
DvH	208935				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	208939	NZ_CABHLV010000001.1_2086	COG0789	OG08748	kingdom	pangenome	weak_lead	7.983710020833598	2	15.967420041667197	23440.0	129.0	named-domain
DvH	208943				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	208948				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	208952	NC_002937.3_19	COG1846	OG08971	kingdom	pangenome	true_knowledge_gap	7.985397056142193	3	23.956191168426578	23848.0	122.0	none
DvH	208954	NC_002937.3_21	COG0412		kingdom	pangenome	weak_lead	7.929224267459588	2	15.858448534919177	13425.0	97.0	GapMind-low; named-domain
DvH	11399142	DOQA01000006.1_57		OG08529	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	strong-fitness; module-bare
DvH	11399143				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
DvH	208960	JAEWXM010000420.1_4	COG4392	OG00521	kingdom	pangenome	strong_hypothesis	7.863156673182035	1	7.863156673182035	6830.0	44.0	GapMind-low; named-domain; strong-fitness; module-bare
DvH	208963	NC_008751.1_2960	31ICZ	OG08191	family	pangenome	true_knowledge_gap	3.2769832210841057	3	9.830949663252317	17.0	1.0	none
DvH	208964	NC_008751.1_2959			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	208965	NC_008751.1_2958	COG1683	OG05096	kingdom	pangenome	weak_lead	7.863954975044022	2	15.727909950088044	6886.0	99.0	named-domain
DvH	208968	NC_017310.1_68	2ZCAQ	OG13159	kingdom	pangenome	true_knowledge_gap	7.557943787582606	3	22.67383136274782	301.0	21.0	none
DvH	208979	JAEWFS010000046.1_163	COG0325	OG00116	kingdom	pangenome	weak_lead	7.9856181744731405	2	15.971236348946281	23902.0	130.0	named-domain
DvH	208992	NC_002937.3_60	3322D	OG08953	mobile	pangenome	true_knowledge_gap	4.41393863279547	3	13.24181589838641	69.0	9.0	none
DvH	208993	NC_002937.3_61			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	208995	JAEWFS010000026.1_4			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	208996	JAEWFS010000026.1_5	COG2403	OG08200	kingdom	pangenome	weak_lead	7.731803547847917	2	15.463607095695833	1782.0	79.0	GapMind-low
DvH	208997	JAEWFS010000026.1_6	COG4717		kingdom	pangenome	weak_lead	7.819767587701982	2	15.639535175403964	4382.0	64.0	named-domain
DvH	209005	NZ_CABHLV010000001.1_2024	COG4129	OG08293	kingdom	pangenome	strong_hypothesis	7.84578365608526	1	7.84578365608526	5718.0	32.0	named-domain; strong-fitness
DvH	209006	NZ_CABHLV010000001.1_2023	COG4095		kingdom	pangenome	weak_lead	7.821514387764524	2	15.643028775529048	4461.0	69.0	named-domain
DvH	209010	NC_017310.1_110	COG0702	OG03820	kingdom	pangenome	weak_lead	7.9562228161461075	2	15.912445632292215	17695.0	103.0	GapMind-low; named-domain
DvH	209011	DOQA01000006.1_3	COG1547	OG14434	kingdom	pangenome	weak_lead	7.792869710893755	2	15.58573942178751	3328.0	54.0	DUF-only; module-bare
DvH	209018	JAEWTM010000163.1_5	COG0834		kingdom	pangenome	weak_lead	7.967497309217651	2	15.934994618435303	19858.0	104.0	named-domain
DvH	209020	NC_002937.3_86	COG1432	OG02562	kingdom	pangenome	weak_lead	7.935027232686061	2	15.870054465372123	14246.0	110.0	named-domain
DvH	209038				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209051	JAEWFS010000057.1_28	COG0589	OG08916	kingdom	pangenome	weak_lead	7.9713111888803745	2	15.942622377760749	20648.0	119.0	named-domain; module-bare
DvH	209052	JAEWFS010000057.1_29		OG08740	genus	FB-only	true_knowledge_gap	2.067764095195879	3	6.203292285587637	2.0	1.0	none
DvH	209054				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209055	NC_002937.3_119	COG0845	OG00098	kingdom	pangenome	weak_lead	7.98119209137085	2	15.9623841827417	22844.0	131.0	named-domain; module-bare
DvH	11399144				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209065	JAEWTM010000135.1_4	30F9Z	OG08938	kingdom	pangenome	weak_lead	7.507134004758956	2	15.014268009517911	179.0	8.0	strong-fitness; module-bare
DvH	209068	NC_008751.1_2862	COG0037	OG07975	kingdom	pangenome	weak_lead	7.994797556739407	2	15.989595113478813	26255.0	141.0	named-domain
DvH	209067	NC_008751.1_2861	COG2104	OG08988	kingdom	pangenome	weak_lead	7.933784115743377	2	15.867568231486754	14066.0	107.0	named-domain
DvH	209075	JAEWXM010000033.1_9	COG0727	OG08401	kingdom	pangenome	weak_lead	7.934931110693821	2	15.869862221387642	14232.0	102.0	named-domain
DvH	209078	NZ_CABHLV010000001.1_1958	32YA5	OG09083	kingdom	pangenome	true_knowledge_gap	7.403480725592007	3	22.21044217677602	62.0	2.0	none
DvH	209085	JAEWXM010000409.1_2	31GD4		family	pangenome	true_knowledge_gap	3.3106958353684033	3	9.93208750610521	24.0	1.0	none
DvH	209090	JAEWTM010000376.1_3	COG1720	OG08205	kingdom	pangenome	strong_hypothesis	7.888684979406201	1	7.888684979406201	8868.0	87.0	GapMind-high; named-domain
DvH	209107				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	209117				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209118				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209119	NC_017310.1_207	COG2043	OG08841	kingdom	pangenome	weak_lead	7.754688125914662	2	15.509376251829323	2252.0	72.0	DUF-only; strong-fitness
DvH	209123				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209124	NC_002937.3_180	COG0358		kingdom	pangenome	weak_lead	7.997825854026737	2	15.995651708053474	27081.0	141.0	named-domain
DvH	209126	NC_017310.1_2653	3369S		mobile	pangenome	weak_lead	4.391768609988904	2	8.783537219977807	55.0	8.0	module-bare
DvH	209128	NC_002937.3_184	COG3311		kingdom	pangenome	weak_lead	7.938545379346937	2	15.877090758693875	14768.0	109.0	named-domain; module-bare
DvH	11399145	NC_002937.3_185			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209129	NC_002937.3_2675	324PG		mobile	pangenome	weak_lead	4.332511001436578	2	8.665022002873156	30.0	3.0	strong-fitness
DvH	209132	JAEWXM010000121.1_3	32S21		phylum	pangenome	weak_lead	6.25800196138281	2	12.51600392276562	14.0	1.0	named-domain
DvH	209134	NC_002937.3_191			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	module-bare
DvH	209136	JAEWXM010000121.1_7	COG3926	OG04264	kingdom	pangenome	weak_lead	7.777745619066454	2	15.555491238132907	2851.0	52.0	GapMind-low; named-domain
DvH	209138	JAEWFS010000041.1_173			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	209139	NC_017310.1_2639	30W08		mobile	pangenome	true_knowledge_gap	4.292871546851691	3	12.878614640555073	20.0	6.0	none
DvH	209140	JAEWTM010000013.1_7			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209141	JAEWTM010000013.1_6	33MJ0		kingdom	pangenome	true_knowledge_gap	7.469655144720243	3	22.40896543416073	122.0	12.0	none
DvH	209142	JAEWTM010000013.1_5	317F5		kingdom	pangenome	weak_lead	7.406584571175273	2	14.813169142350546	64.0	3.0	DUF-only
DvH	209145	JAEWTM010000013.1_2			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209155	JAEWFS010000038.1_72	31JKT		mobile	pangenome	true_knowledge_gap	4.25800196138281	3	12.77400588414843	14.0	2.0	none
DvH	209156	NC_002937.3_213	COG1724		kingdom	pangenome	weak_lead	7.872721400484929	2	15.745442800969858	7532.0	117.0	named-domain
DvH	209157	NC_002937.3_214	COG1598	OG05580	kingdom	pangenome	weak_lead	7.916204172189555	2	15.83240834437911	11751.0	121.0	named-domain
DvH	209159	NC_002937.3_216	33CXD		mobile	pangenome	true_knowledge_gap	4.157343356459933	3	12.472030069379798	5.0	2.0	none
DvH	209160	NC_002937.3_217	COG3013	OG03867	kingdom	pangenome	weak_lead	7.6954811511149845	2	15.390962302229969	1229.0	24.0	named-domain
DvH	11399146	NC_002937.3_218			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
DvH	209164	NC_002937.3_223			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209165	NC_002937.3_224			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	11399147	NC_002937.3_225			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
DvH	209167	NC_002937.3_227			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209168	NC_002937.3_228			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	11399148	NC_002937.3_229	32AME		family	pangenome	weak_lead	3.067764095195879	2	6.135528190391758	2.0	1.0	strong-fitness
DvH	209171	DOQA01000037.1_5	3186M		family	pangenome	weak_lead	3.2032922855876365	2	6.406584571175273	8.0	1.0	strong-fitness
DvH	209173	JAEWFS010000057.1_92	33GSS	OG08570	mobile	pangenome	weak_lead	4.41809938514917	2	8.83619877029834	72.0	12.0	named-domain
DvH	11399149	JAEWFS010000057.1_95			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209177	NC_008751.1_2765	COG4564		kingdom	pangenome	strong_hypothesis	7.806910572742018	1	7.806910572742018	3842.0	66.0	GapMind-high
DvH	209182	NC_008751.1_2759	COG3221	OG01464	kingdom	pangenome	strong_hypothesis	7.8953122616362705	1	7.8953122616362705	9490.0	93.0	GapMind-low; named-domain; strong-fitness; module-bare
DvH	209183	NC_002937.3_245	32SDN		kingdom	pangenome	weak_lead	7.469655144720243	2	14.939310289440487	122.0	5.0	strong-fitness; module-bare
DvH	209185				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	GapMind-low; strong-fitness; module-bare
DvH	209188	NC_017310.1_227			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	11399150				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	209196	JAEWTM010000091.1_5	33YRB	OG08453	kingdom	pangenome	true_knowledge_gap	7.380475732373862	3	22.141427197121587	49.0	2.0	none
DvH	209200	DOQA01000031.1_32	COG0823	OG08351	kingdom	pangenome	true_knowledge_gap	7.960836021260118	3	23.882508063780353	18550.0	110.0	none
DvH	209206				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209207	JAEWXM010000351.1_5	2ZCBE	OG08353	mobile	pangenome	true_knowledge_gap	4.4472371221224725	3	13.341711366367417	97.0	11.0	none
DvH	209208	NZ_CABHLV010000001.1_1840	318AE	OG08516	phylum	pangenome	true_knowledge_gap	6.2032922855876365	3	18.60987685676291	8.0	1.0	none
DvH	209210	JAEWFS010000005.1_6	COG3439		kingdom	pangenome	weak_lead	7.850799093396949	2	15.701598186793898	6019.0	88.0	DUF-only
DvH	11399151	JAEWFS010000005.1_7	31FC5	OG08725	mobile	pangenome	true_knowledge_gap	4.306535083014704	3	12.91960524904411	23.0	7.0	none
DvH	11399152	NC_017310.1_259	COG2227		kingdom	pangenome	weak_lead	7.970708019955023	2	15.941416039910045	20521.0	131.0	GapMind-low; named-domain
DvH	209227	NC_017310.1_263	COG0510	OG08772	kingdom	pangenome	weak_lead	7.888740085052262	2	15.777480170104525	8873.0	59.0	named-domain
DvH	209231	JAEWTM010000177.1_2	2ZP0Y		kingdom	pangenome	weak_lead	7.3843867708648725	2	14.768773541729745	51.0	3.0	DUF-only
DvH	209232	NC_017310.1_269	COG1413	OG09046	kingdom	pangenome	strong_hypothesis	7.927786443604852	1	7.927786443604852	13229.0	106.0	named-domain; strong-fitness
DvH	11399153	JAEWTM010000346.1_2	COG3422		kingdom	pangenome	weak_lead	7.823079671488005	2	15.64615934297601	4533.0	47.0	DUF-only; module-bare
DvH	408293				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	209237	JAEWXM010000127.1_6	2ZCYN	OG08436	family	pangenome	true_knowledge_gap	3.2032922855876365	3	9.60987685676291	8.0	1.0	none
DvH	209238	JAEWXM010000127.1_7	33090	OG08341	mobile	pangenome	weak_lead	4.446224025760161	2	8.892448051520322	96.0	10.0	DUF-only; strong-fitness; module-bare
DvH	209240	JAEWXM010000127.1_9	COG0457	OG09008	kingdom	pangenome	true_knowledge_gap	7.990834602144507	3	23.972503806433522	25212.0	137.0	none
DvH	209254	NC_008751.1_2696			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209267	DOQA01000044.1_37	COG1418	OG09010	kingdom	pangenome	weak_lead	7.964502980951209	2	15.929005961902417	19259.0	133.0	GapMind-low; named-domain
DvH	209271	JAEWFS010000073.1_52	335A6	OG08495	mobile	pangenome	weak_lead	4.494313374845726	2	8.988626749691452	157.0	20.0	named-domain
DvH	209282	JAEWFS010000073.1_42	2ZBGY	OG06226	mobile	pangenome	strong_hypothesis	4.5536275755409275	1	4.5536275755409275	288.0	29.0	named-domain; strong-fitness; module-bare
DvH	209291	JAEWTM010000313.1_2	COG4122	OG08824	kingdom	pangenome	weak_lead	7.961550159019162	2	15.923100318038324	18686.0	108.0	GapMind-low; named-domain
DvH	209292	NC_017310.1_323	COG3510		kingdom	pangenome	weak_lead	7.754948249147743	2	15.509896498295486	2258.0	58.0	GapMind-low; named-domain
DvH	209296	DOQA01000044.1_8	COG0115	OG08742	kingdom	pangenome	strong_hypothesis	7.988789228898987	1	7.988789228898987	24690.0	135.0	GapMind-high; named-domain
DvH	209299	DOQA01000044.1_5	COG1496	OG01735	kingdom	pangenome	strong_hypothesis	7.961534462116762	1	7.961534462116762	18683.0	106.0	named-domain; strong-fitness; module-bare
DvH	209302				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209304				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209305				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209306	NZ_CABHLV010000001.1_1735	2ZCBE		mobile	pangenome	true_knowledge_gap	4.4472371221224725	3	13.341711366367417	97.0	11.0	none
DvH	209311	JAEWTM010000125.1_2	318RJ		family	pangenome	weak_lead	3.107403549780767	2	6.214807099561534	3.0	1.0	strong-fitness
DvH	209318				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209319	NC_017310.1_345			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209327	NC_002937.3_373	COG4681		kingdom	pangenome	weak_lead	7.809744479108897	2	15.619488958217794	3955.0	27.0	named-domain
DvH	209335	JAEWFS010000012.1_6	33HZ0	OG08910	kingdom	pangenome	weak_lead	7.459532705184783	2	14.919065410369566	110.0	8.0	strong-fitness
DvH	209336	JAEWFS010000012.1_7	31H6C	OG08225	kingdom	pangenome	weak_lead	7.515503855567424	2	15.031007711134848	195.0	4.0	named-domain
DvH	209337	JAEWXM010000025.1_5	338U3	OG08547	phylum	pangenome	weak_lead	6.454049234914361	2	12.908098469828722	104.0	1.0	strong-fitness
DvH	209345	JAEWXM010000321.1_8	33DKN	OG08523	order	pangenome	weak_lead	4.376401687719051	2	8.752803375438102	47.0	1.0	strong-fitness
DvH	209346	JAEWFS010000012.1_17	33BU4	OG08247	kingdom	pangenome	weak_lead	7.589342135363207	2	15.178684270726414	415.0	31.0	strong-fitness; module-bare
DvH	11399154				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	11399155	NZ_CABHLV010000001.1_1688			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209356	NC_002937.3_403			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	209361	NC_017310.1_387	2ZCJY	OG08856	kingdom	pangenome	weak_lead	7.50436433159024	2	15.00872866318048	174.0	15.0	named-domain
DvH	209364	JAEWXM010000134.1_15	COG1359	OG01641	kingdom	pangenome	strong_hypothesis	7.9296892179637934	1	7.9296892179637934	13489.0	71.0	GapMind-high; named-domain; strong-fitness; module-bare
DvH	209376	NC_008751.1_2535	COG3681	OG03594	kingdom	pangenome	weak_lead	7.822343631824591	2	15.644687263649182	4499.0	49.0	named-domain
DvH	209388	JAEWXM010000369.1_3	COG4123		kingdom	pangenome	strong_hypothesis	7.940796512668752	1	7.940796512668752	15112.0	93.0	GapMind-high
DvH	209390	NC_002937.3_436	318C7		mobile	pangenome	true_knowledge_gap	4.292871546851691	3	12.878614640555073	20.0	4.0	none
DvH	209391	NC_002937.3_437	COG1082	OG08914	kingdom	pangenome	weak_lead	7.962040722951629	2	15.924081445903258	18780.0	124.0	GapMind-low
DvH	11399156				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209394				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209395	NC_017310.1_419			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
DvH	209416	DOQA01000036.1_74	COG0727	OG08361	kingdom	pangenome	weak_lead	7.934931110693821	2	15.869862221387642	14232.0	102.0	named-domain
DvH	209422	DOQA01000036.1_68	2ZMP3	OG08280	order	pangenome	true_knowledge_gap	4.350335289953291	3	13.051005869859873	36.0	1.0	none
DvH	11399157	NC_017310.1_448	COG3434		kingdom	pangenome	weak_lead	7.7852352587251294	2	15.570470517450259	3078.0	47.0	GapMind-low; named-domain
DvH	209430	NC_017310.1_451	334IY	OG08377	kingdom	pangenome	weak_lead	7.688900842909261	2	15.377801685818522	1149.0	53.0	DUF-only
DvH	209432	NC_017310.1_453	COG1092	OG03322	kingdom	pangenome	strong_hypothesis	7.956150966183117	1	7.956150966183117	17682.0	105.0	GapMind-high; named-domain
DvH	209434	DOQA01000036.1_57	348XZ	OG08729	phylum	pangenome	true_knowledge_gap	6.318521044522603	3	18.955563133567807	26.0	1.0	none
DvH	209436	NC_017310.1_457	COG0432	OG02140	kingdom	pangenome	weak_lead	7.921309811188676	2	15.842619622377352	12381.0	133.0	named-domain
DvH	209438	NZ_CABHLV010000001.1_1613	33NT4		mobile	pangenome	true_knowledge_gap	4.403480725592007	3	13.21044217677602	62.0	11.0	none
DvH	209439	NZ_CABHLV010000001.1_1612		OG08550	genus	FB-only	true_knowledge_gap	2.067764095195879	3	6.203292285587637	2.0	1.0	none
DvH	209445	NZ_CABHLV010000001.1_1607	COG1550	OG08727	kingdom	pangenome	weak_lead	7.822213165269521	2	15.644426330539043	4493.0	96.0	DUF-only; strong-fitness
DvH	408295	NC_008751.1_2471	COG2740	OG08357	kingdom	pangenome	strong_hypothesis	7.908405304698803	1	7.908405304698803	10850.0	53.0	named-domain; strong-fitness
DvH	209449	JAEWFS010000016.1_19	COG0779	OG00167	kingdom	pangenome	weak_lead	7.977631611897765	2	15.95526322379553	22027.0	104.0	named-domain
DvH	209456	JAEWTM010000425.1_2	34BQG	OG08845	kingdom	pangenome	strong_hypothesis	7.4050449657484645	1	7.4050449657484645	63.0	2.0	named-domain; strong-fitness; module-bare
DvH	209461	NC_002937.3_501	COG1699		kingdom	pangenome	strong_hypothesis	7.814496690331946	1	7.814496690331946	4152.0	80.0	named-domain; strong-fitness; module-bare
DvH	209463	JAEWXM010000268.1_29	32VNR	OG08204	phylum	pangenome	true_knowledge_gap	6.471244820787886	3	19.413734462363657	124.0	1.0	none
DvH	209482	NC_008751.1_2439	COG2855	OG02527	kingdom	pangenome	strong_hypothesis	7.9113781300380825	1	7.9113781300380825	11185.0	77.0	named-domain; strong-fitness; module-bare
DvH	209483	JAEWFS010000016.1_50	3293J	OG09062	phylum	pangenome	strong_hypothesis	6.2647469062407	1	6.2647469062407	15.0	1.0	named-domain; strong-fitness; module-bare
DvH	209484	JAEWFS010000016.1_51	COG0589	OG08344	kingdom	pangenome	strong_hypothesis	7.9713111888803745	1	7.9713111888803745	20648.0	119.0	named-domain; strong-fitness; module-bare
DvH	408296	NC_002937.3_528	COG1216		kingdom	pangenome	weak_lead	7.990430494092754	2	15.980860988185508	25108.0	139.0	named-domain
DvH	209496				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	11399158				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	GapMind-low; named-domain
DvH	209512				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209514	NC_017310.1_522	31J8F	OG08864	family	pangenome	weak_lead	3.190237866186931	2	6.380475732373862	7.0	1.0	named-domain
DvH	11399159	NZ_CABHLV010000001.1_1550		OG08694	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	DUF-only
DvH	209518	NZ_CABHLV010000001.1_1549	33AFS	OG08833	kingdom	pangenome	weak_lead	7.4655640488882575	2	14.931128097776515	117.0	5.0	DUF-only; strong-fitness
DvH	209528	DOQA01000024.1_22	COG1042		kingdom	pangenome	weak_lead	7.903461831184125	2	15.80692366236825	10315.0	107.0	named-domain
DvH	209529	DOQA01000024.1_23		OG08898	genus	FB-only	weak_lead	2.067764095195879	2	4.135528190391758	2.0	1.0	module-bare
DvH	209534	DOQA01000024.1_29	33FQJ	OG08996	kingdom	pangenome	true_knowledge_gap	7.499172159769671	3	22.497516479309013	165.0	6.0	none
DvH	209539	NC_002937.3_567	COG1416	OG08509	kingdom	pangenome	strong_hypothesis	7.803598012788924	1	7.803598012788924	3714.0	50.0	named-domain; strong-fitness; module-bare
DvH	209546	DOQA01000001.1_30	COG5512		kingdom	pangenome	weak_lead	7.892617631656666	2	15.785235263313332	9232.0	103.0	named-domain
DvH	209547	DOQA01000001.1_29			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209548	JAEWTM010000467.1_5			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209549				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209554	NC_008751.1_2380	COG1463	OG01687	kingdom	pangenome	weak_lead	7.936437544978162	2	15.872875089956324	14453.0	107.0	named-domain
DvH	209558	NC_008751.1_2377	3182P	OG08538	family	pangenome	true_knowledge_gap	3.3447473162799843	3	10.034241948839952	34.0	1.0	none
DvH	209561	NC_008751.1_2376			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	209562	NC_008751.1_2375			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209564				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
DvH	209576				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
DvH	209577	NC_002937.3_596	COG1196	OG08506	kingdom	pangenome	weak_lead	7.993572295844793	2	15.987144591689585	25928.0	137.0	named-domain
DvH	209580	NC_002937.3_599	COG0727		kingdom	pangenome	true_knowledge_gap	7.934931110693821	3	23.804793332081463	14232.0	102.0	none
DvH	209583	NC_017310.1_582	COG2509	OG04556	kingdom	pangenome	weak_lead	7.922806471565398	2	15.845612943130796	12572.0	90.0	named-domain
DvH	209587	DOQA01000012.1_29	COG1315		kingdom	pangenome	weak_lead	7.795649886605757	2	15.591299773211514	3424.0	69.0	named-domain
DvH	206078	JAEWFS010000031.1_52	COG2835	OG00889	kingdom	pangenome	weak_lead	7.9103059261284	2	15.8206118522568	11063.0	108.0	named-domain
DvH	206081	JAEWFS010000031.1_55	31FTN	OG08435	family	pangenome	weak_lead	3.314686712919866	2	6.629373425839732	25.0	1.0	DUF-only
DvH	206092	NC_017310.1_614	333DT		mobile	pangenome	strong_hypothesis	4.2647469062407	1	4.2647469062407	15.0	4.0	GapMind-low; named-domain; strong-fitness
DvH	206094	NC_017310.1_616	COG1304	OG08605	kingdom	pangenome	strong_hypothesis	7.936721229218379	1	7.936721229218379	14495.0	98.0	GapMind-low; named-domain; strong-fitness
