orgId	pathway	metabolic_category	locusId	gene_cluster_id	match_type	confidence_tier	matched_annotation	max_abs_fit
Ponti	arginine	carbon	CA264_09825	NZ_CP021235.1_1978	keyword_match	Low	keyword:hydrolase	0.34728482
Ponti	arginine	carbon	CA264_09880	NZ_AXBP01000016.1_306	PFam_match	Medium	PFam:Glyco_hydro_26	0.3890244
Ponti	arginine	carbon	CA264_10135	NZ_CP021235.1_2040	keyword_match	Low	keyword:kinase	0.56608164
Ponti	arginine	carbon	CA264_10155	NZ_CP021235.1_2043	keyword_match	Low	keyword:kinase	0.3374266
Ponti	arginine	carbon	CA264_10585	NZ_CP021235.1_2128	keyword_match	Low	keyword:transporter	1.157018
Ponti	arginine	carbon	CA264_11635	NZ_AXBP01000016.1_661	keyword_match	Low	keyword:hydrolase	0.5623345
Ponti	arginine	carbon	CA264_11650	NZ_CP021235.1_2347	EC_match	High	EC:4.2.1.59	0.45377785
Ponti	arginine	carbon	CA264_12235	NZ_CP021235.1_2461	keyword_match	Low	keyword:hydrolase	1.0134778
Ponti	arginine	carbon	CA264_12590	NZ_AXBP01000016.1_852	keyword_match	Low	keyword:transporter	0.55828226
Ponti	arginine	carbon	CA264_12660	NZ_CP021235.1_2547	EC_match	High	EC:5.1.3.2	0.55879295
Ponti	arginine	carbon	CA264_12805	NZ_CP021235.1_2577	EC_match	High	EC:5.1.3.2	0.3435948
Ponti	arginine	carbon	CA264_12835	NZ_CP021235.1_2583	keyword_match	Low	keyword:hydrolase	0.4534987
Ponti	arginine	carbon	CA264_13280	NZ_CP021235.1_2677	keyword_match	Low	keyword:hydrolase	0.49283028
Ponti	arginine	carbon	CA264_13510	NZ_AXBP01000016.1_1041	PFam_match	Medium	PFam:Pro_isomerase	0.95290047
Ponti	arginine	carbon	CA264_13585	NZ_CP021235.1_2738	keyword_match	Low	keyword:hydrolase	0.41365215
Ponti	arginine	carbon	CA264_13815	NZ_AXBP01000016.1_1103	EC_match	High	EC:2.7.1.40	0.5497224
Ponti	arginine	carbon	CA264_15075	NZ_CP021235.1_3030	keyword_match	Low	keyword:kinase	0.0
Ponti	arginine	carbon	CA264_15445	NZ_AXBP01000018.1_138	keyword_match	Low	keyword:hydrolase	0.57495165
Ponti	arginine	carbon	CA264_15455	NZ_AXBP01000018.1_140	keyword_match	Low	keyword:transporter	0.47430158
Ponti	arginine	carbon	CA264_15830	NZ_AXBP01000018.1_213	keyword_match	Low	keyword:kinase	0.44230282
Ponti	arginine	carbon	CA264_16185	NZ_CP021235.1_3252	keyword_match	Low	keyword:hydrolase	0.30868718
Ponti	arginine	carbon	CA264_16335	NZ_CP021235.1_3281	keyword_match	Low	keyword:transporter	1.9897507
Ponti	arginine	carbon	CA264_16540	NZ_CP021235.1_3320	keyword_match	Low	keyword:hydrolase	0.6443506
Ponti	arginine	carbon	CA264_17165	NZ_CP021235.1_3446	keyword_match	Low	keyword:hydrolase	0.77032816
Ponti	arginine	carbon	CA264_17430	NZ_CP021235.1_3502	keyword_match	Low	keyword:transporter	0.6661875
Ponti	arginine	carbon	CA264_17945	NZ_CP021235.1_3605	keyword_match	Low	keyword:carbohydrate	0.5599716
Ponti	arginine	carbon	CA264_18255	NZ_CP021235.1_3668	keyword_match	Low	keyword:kinase	0.49128604
Ponti	arginine	carbon	CA264_18810	NZ_AXBP01000020.1_74	PFam_match	Medium	PFam:Pro_isomerase	1.1810422
Ponti	arginine	carbon	CA264_18900	NZ_CP021235.1_3793	keyword_match	Low	keyword:hydrolase	0.6125224
Ponti	arginine	carbon	CA264_19145	NZ_AXBP01000020.1_145	keyword_match	Low	keyword:dehydrogenase	1.0217152
Ponti	arginine	carbon	CA264_19760	NZ_CP021235.1_3963	keyword_match	Low	keyword:transporter	3.0042114
Ponti	arginine	carbon	CA264_20170	NZ_CP021235.1_4045	keyword_match	Low	keyword:transporter	0.5398669
Ponti	arginine	carbon	CA264_20195	NZ_CP021235.1_4050	EC_match	High	EC:5.1.3.6	1.0715064
Ponti	arginine	carbon	CA264_20215	NZ_CP021235.1_4054	keyword_match	Low	keyword:hydrolase	1.6026839
Ponti	arginine	carbon	CA264_20280	NZ_AXBP01000020.1_365	keyword_match	Low	keyword:transporter	0.39511034
Ponti	arginine	carbon	CA264_21420	NZ_AXBP01000001.1_93	keyword_match	Low	keyword:transporter	0.8574656
Ponti	citrate	carbon	CA264_00120	NZ_CP021235.1_24	keyword_match	Low	keyword:hydrolase	0.89686203
Ponti	citrate	carbon	CA264_00270	NZ_CP021235.1_52	keyword_match	Low	keyword:transporter	0.5742036
Ponti	citrate	carbon	CA264_01530	NZ_CP021235.1_303	keyword_match	Low	keyword:transporter	1.3112255
Ponti	citrate	carbon	CA264_01555	NZ_CP021235.1_307	EC_match	High	EC:4.2.1.51	1.3268204
Ponti	citrate	carbon	CA264_02300	NZ_AXBP01000011.1_161	keyword_match	Low	keyword:kinase	0.461202
Ponti	citrate	carbon	CA264_02625	NZ_CP021235.1_518	keyword_match	Low	keyword:transporter	1.6952165
Ponti	citrate	carbon	CA264_02730	NZ_CP021235.1_539	keyword_match	Low	keyword:hydrolase	0.7338816
Ponti	citrate	carbon	CA264_02790	NZ_CP021235.1_551	keyword_match	Low	keyword:transporter	0.81535095
Ponti	citrate	carbon	CA264_02890	NZ_CP021235.1_570	keyword_match	Low	keyword:transporter	1.091661
Ponti	citrate	carbon	CA264_02990	NZ_CP021235.1_590	keyword_match	Low	keyword:transporter	0.3966285
Ponti	citrate	carbon	CA264_03150	NZ_CP021235.1_623	PFam_match	Medium	PFam:Glyco_hydro_2_C	0.9299807
Ponti	citrate	carbon	CA264_03290	NZ_CP021235.1_651	keyword_match	Low	keyword:transporter	0.55405957
Ponti	citrate	carbon	CA264_03700	NZ_CP021235.1_733	keyword_match	Low	keyword:transporter	0.58024657
Ponti	citrate	carbon	CA264_03945	NZ_CP021235.1_783	keyword_match	Low	keyword:hydrolase	0.40385017
Ponti	citrate	carbon	CA264_04000	NZ_CP021235.1_794	keyword_match	Low	keyword:hydrolase	1.4307795
Ponti	citrate	carbon	CA264_04680	NZ_AXBP01000013.1_39	keyword_match	Low	keyword:hydrolase	2.8217058
Ponti	citrate	carbon	CA264_04975	NZ_AXBP01000013.1_97	EC_match	High	EC:5.3.1.24	0.0
Ponti	citrate	carbon	CA264_05075	NZ_CP021235.1_1011	EC_match	High	EC:5.3.1.24	0.95678145
Ponti	citrate	carbon	CA264_05230	NZ_CP021235.1_1039	keyword_match	Low	keyword:hydrolase	0.8834653
Ponti	citrate	carbon	CA264_05665	NZ_AXBP01000013.1_233	keyword_match	Low	keyword:dehydrogenase	0.9163404
Ponti	citrate	carbon	CA264_06085	NZ_CP021235.1_1213	keyword_match	Low	keyword:transporter	8.110192
Ponti	citrate	carbon	CA264_06150	NZ_CP021235.1_1226	EC_match	High	EC:1.1.1.169	0.44992965
Ponti	citrate	carbon	CA264_06540	NZ_CP021235.1_1305	keyword_match	Low	keyword:kinase	2.4636884
Ponti	citrate	carbon	CA264_06705	NZ_CP021235.1_1338	EC_match	High	EC:3.2.1.97	0.37425184
Ponti	citrate	carbon	CA264_06760	NZ_AXBP01000014.1_13	keyword_match	Low	keyword:hydrolase	0.5895517
Ponti	citrate	carbon	CA264_06780	NZ_AXBP01000014.1_17	keyword_match	Low	keyword:transporter	0.4804049
Ponti	citrate	carbon	CA264_06910	NZ_AXBP01000014.1_43	keyword_match	Low	keyword:kinase	0.5977064
Ponti	citrate	carbon	CA264_07190	NZ_AXBP01000014.1_105	keyword_match	Low	keyword:isomerase	1.4320551
Ponti	citrate	carbon	CA264_07280	NZ_CP021235.1_1458	keyword_match	Low	keyword:hydrolase	1.0756817
Ponti	citrate	carbon	CA264_07460	NZ_CP021235.1_1495	keyword_match	Low	keyword:hydrolase	1.8129243
Ponti	citrate	carbon	CA264_07515	NZ_AXBP01000014.1_172	keyword_match	Low	keyword:hydrolase	0.95918584
Ponti	citrate	carbon	CA264_07525	NZ_AXBP01000014.1_174	keyword_match	Low	keyword:kinase	0.75429374
Ponti	citrate	carbon	CA264_07815	NZ_CP021235.1_1565	PFam_match	Medium	PFam:MFS_1	1.2064826
Ponti	citrate	carbon	CA264_08255	NZ_CP021235.1_1653	keyword_match	Low	keyword:dehydrogenase	0.3993185
Ponti	citrate	carbon	CA264_08350	NZ_AXBP01000015.1_34	keyword_match	Low	keyword:kinase	1.3984929
Ponti	citrate	carbon	CA264_08535	NZ_CP021235.1_1713	keyword_match	Low	keyword:hydrolase	2.532974
Ponti	citrate	carbon	CA264_08785	NZ_AXBP01000016.1_78	keyword_match	Low	keyword:transporter	0.9690188
Ponti	citrate	carbon	CA264_09460	NZ_CP021235.1_1900	keyword_match	Low	keyword:aldolase	0.52001196
Ponti	citrate	carbon	CA264_09825	NZ_CP021235.1_1978	keyword_match	Low	keyword:hydrolase	0.34728482
Ponti	citrate	carbon	CA264_09880	NZ_AXBP01000016.1_306	PFam_match	Medium	PFam:Glyco_hydro_26	0.3890244
Ponti	citrate	carbon	CA264_10135	NZ_CP021235.1_2040	keyword_match	Low	keyword:kinase	0.56608164
Ponti	citrate	carbon	CA264_10155	NZ_CP021235.1_2043	keyword_match	Low	keyword:kinase	0.3374266
Ponti	citrate	carbon	CA264_10585	NZ_CP021235.1_2128	keyword_match	Low	keyword:transporter	1.157018
Ponti	citrate	carbon	CA264_11635	NZ_AXBP01000016.1_661	keyword_match	Low	keyword:hydrolase	0.5623345
Ponti	citrate	carbon	CA264_11650	NZ_CP021235.1_2347	EC_match	High	EC:4.2.1.59	0.45377785
Ponti	citrate	carbon	CA264_12235	NZ_CP021235.1_2461	keyword_match	Low	keyword:hydrolase	1.0134778
Ponti	citrate	carbon	CA264_12590	NZ_AXBP01000016.1_852	keyword_match	Low	keyword:transporter	0.55828226
Ponti	citrate	carbon	CA264_12660	NZ_CP021235.1_2547	EC_match	High	EC:5.1.3.2	0.55879295
Ponti	citrate	carbon	CA264_12805	NZ_CP021235.1_2577	EC_match	High	EC:5.1.3.2	0.3435948
Ponti	citrate	carbon	CA264_12835	NZ_CP021235.1_2583	keyword_match	Low	keyword:hydrolase	0.4534987
Ponti	citrate	carbon	CA264_13280	NZ_CP021235.1_2677	keyword_match	Low	keyword:hydrolase	0.49283028
Ponti	citrate	carbon	CA264_13510	NZ_AXBP01000016.1_1041	PFam_match	Medium	PFam:Pro_isomerase	0.95290047
Ponti	citrate	carbon	CA264_13585	NZ_CP021235.1_2738	keyword_match	Low	keyword:hydrolase	0.41365215
Ponti	citrate	carbon	CA264_13815	NZ_AXBP01000016.1_1103	EC_match	High	EC:2.7.1.40	0.5497224
Ponti	citrate	carbon	CA264_15075	NZ_CP021235.1_3030	keyword_match	Low	keyword:kinase	0.0
Ponti	citrate	carbon	CA264_15445	NZ_AXBP01000018.1_138	keyword_match	Low	keyword:hydrolase	0.57495165
Ponti	citrate	carbon	CA264_15455	NZ_AXBP01000018.1_140	keyword_match	Low	keyword:transporter	0.47430158
Ponti	citrate	carbon	CA264_15830	NZ_AXBP01000018.1_213	keyword_match	Low	keyword:kinase	0.44230282
Ponti	citrate	carbon	CA264_16185	NZ_CP021235.1_3252	keyword_match	Low	keyword:hydrolase	0.30868718
Ponti	citrate	carbon	CA264_16335	NZ_CP021235.1_3281	keyword_match	Low	keyword:transporter	1.9897507
Ponti	citrate	carbon	CA264_16540	NZ_CP021235.1_3320	keyword_match	Low	keyword:hydrolase	0.6443506
Ponti	citrate	carbon	CA264_17165	NZ_CP021235.1_3446	keyword_match	Low	keyword:hydrolase	0.77032816
Ponti	citrate	carbon	CA264_17430	NZ_CP021235.1_3502	keyword_match	Low	keyword:transporter	0.6661875
Ponti	citrate	carbon	CA264_17945	NZ_CP021235.1_3605	keyword_match	Low	keyword:carbohydrate	0.5599716
Ponti	citrate	carbon	CA264_18255	NZ_CP021235.1_3668	keyword_match	Low	keyword:kinase	0.49128604
Ponti	citrate	carbon	CA264_18810	NZ_AXBP01000020.1_74	PFam_match	Medium	PFam:Pro_isomerase	1.1810422
Ponti	citrate	carbon	CA264_18900	NZ_CP021235.1_3793	keyword_match	Low	keyword:hydrolase	0.6125224
Ponti	citrate	carbon	CA264_19145	NZ_AXBP01000020.1_145	keyword_match	Low	keyword:dehydrogenase	1.0217152
Ponti	citrate	carbon	CA264_19760	NZ_CP021235.1_3963	keyword_match	Low	keyword:transporter	3.0042114
Ponti	citrate	carbon	CA264_20170	NZ_CP021235.1_4045	keyword_match	Low	keyword:transporter	0.5398669
Ponti	citrate	carbon	CA264_20195	NZ_CP021235.1_4050	EC_match	High	EC:5.1.3.6	1.0715064
Ponti	citrate	carbon	CA264_20215	NZ_CP021235.1_4054	keyword_match	Low	keyword:hydrolase	1.6026839
Ponti	citrate	carbon	CA264_20280	NZ_AXBP01000020.1_365	keyword_match	Low	keyword:transporter	0.39511034
Ponti	citrate	carbon	CA264_21420	NZ_AXBP01000001.1_93	keyword_match	Low	keyword:transporter	0.8574656
Ponti	citrulline	carbon	CA264_00120	NZ_CP021235.1_24	keyword_match	Low	keyword:hydrolase	0.89686203
Ponti	citrulline	carbon	CA264_00270	NZ_CP021235.1_52	keyword_match	Low	keyword:transporter	0.5742036
Ponti	citrulline	carbon	CA264_01530	NZ_CP021235.1_303	keyword_match	Low	keyword:transporter	1.3112255
Ponti	citrulline	carbon	CA264_01555	NZ_CP021235.1_307	EC_match	High	EC:4.2.1.51	1.3268204
Ponti	citrulline	carbon	CA264_02300	NZ_AXBP01000011.1_161	keyword_match	Low	keyword:kinase	0.461202
Ponti	citrulline	carbon	CA264_02625	NZ_CP021235.1_518	keyword_match	Low	keyword:transporter	1.6952165
Ponti	citrulline	carbon	CA264_02730	NZ_CP021235.1_539	keyword_match	Low	keyword:hydrolase	0.7338816
Ponti	citrulline	carbon	CA264_02790	NZ_CP021235.1_551	keyword_match	Low	keyword:transporter	0.81535095
Ponti	citrulline	carbon	CA264_02890	NZ_CP021235.1_570	keyword_match	Low	keyword:transporter	1.091661
Ponti	citrulline	carbon	CA264_02990	NZ_CP021235.1_590	keyword_match	Low	keyword:transporter	0.3966285
Ponti	citrulline	carbon	CA264_03150	NZ_CP021235.1_623	PFam_match	Medium	PFam:Glyco_hydro_2_C	0.9299807
Ponti	citrulline	carbon	CA264_03290	NZ_CP021235.1_651	keyword_match	Low	keyword:transporter	0.55405957
Ponti	citrulline	carbon	CA264_03700	NZ_CP021235.1_733	keyword_match	Low	keyword:transporter	0.58024657
Ponti	citrulline	carbon	CA264_03945	NZ_CP021235.1_783	keyword_match	Low	keyword:hydrolase	0.40385017
Ponti	citrulline	carbon	CA264_04000	NZ_CP021235.1_794	keyword_match	Low	keyword:hydrolase	1.4307795
Ponti	citrulline	carbon	CA264_04680	NZ_AXBP01000013.1_39	keyword_match	Low	keyword:hydrolase	2.8217058
Ponti	citrulline	carbon	CA264_04975	NZ_AXBP01000013.1_97	EC_match	High	EC:5.3.1.24	0.0
Ponti	citrulline	carbon	CA264_05075	NZ_CP021235.1_1011	EC_match	High	EC:5.3.1.24	0.95678145
Ponti	citrulline	carbon	CA264_05230	NZ_CP021235.1_1039	keyword_match	Low	keyword:hydrolase	0.8834653
Ponti	citrulline	carbon	CA264_05665	NZ_AXBP01000013.1_233	keyword_match	Low	keyword:dehydrogenase	0.9163404
Ponti	citrulline	carbon	CA264_06085	NZ_CP021235.1_1213	keyword_match	Low	keyword:transporter	8.110192
Ponti	citrulline	carbon	CA264_06150	NZ_CP021235.1_1226	EC_match	High	EC:1.1.1.169	0.44992965
Ponti	citrulline	carbon	CA264_06540	NZ_CP021235.1_1305	keyword_match	Low	keyword:kinase	2.4636884
Ponti	citrulline	carbon	CA264_06705	NZ_CP021235.1_1338	EC_match	High	EC:3.2.1.97	0.37425184
Ponti	citrulline	carbon	CA264_06760	NZ_AXBP01000014.1_13	keyword_match	Low	keyword:hydrolase	0.5895517
Ponti	citrulline	carbon	CA264_06780	NZ_AXBP01000014.1_17	keyword_match	Low	keyword:transporter	0.4804049
Ponti	citrulline	carbon	CA264_06910	NZ_AXBP01000014.1_43	keyword_match	Low	keyword:kinase	0.5977064
Ponti	citrulline	carbon	CA264_07190	NZ_AXBP01000014.1_105	keyword_match	Low	keyword:isomerase	1.4320551
Ponti	citrulline	carbon	CA264_07280	NZ_CP021235.1_1458	keyword_match	Low	keyword:hydrolase	1.0756817
Ponti	citrulline	carbon	CA264_07460	NZ_CP021235.1_1495	keyword_match	Low	keyword:hydrolase	1.8129243
Ponti	citrulline	carbon	CA264_07515	NZ_AXBP01000014.1_172	keyword_match	Low	keyword:hydrolase	0.95918584
Ponti	citrulline	carbon	CA264_07525	NZ_AXBP01000014.1_174	keyword_match	Low	keyword:kinase	0.75429374
Ponti	citrulline	carbon	CA264_07815	NZ_CP021235.1_1565	PFam_match	Medium	PFam:MFS_1	1.2064826
Ponti	citrulline	carbon	CA264_08255	NZ_CP021235.1_1653	keyword_match	Low	keyword:dehydrogenase	0.3993185
Ponti	citrulline	carbon	CA264_08350	NZ_AXBP01000015.1_34	keyword_match	Low	keyword:kinase	1.3984929
Ponti	citrulline	carbon	CA264_08535	NZ_CP021235.1_1713	keyword_match	Low	keyword:hydrolase	2.532974
Ponti	citrulline	carbon	CA264_08785	NZ_AXBP01000016.1_78	keyword_match	Low	keyword:transporter	0.9690188
Ponti	citrulline	carbon	CA264_09460	NZ_CP021235.1_1900	keyword_match	Low	keyword:aldolase	0.52001196
Ponti	citrulline	carbon	CA264_09825	NZ_CP021235.1_1978	keyword_match	Low	keyword:hydrolase	0.34728482
Ponti	citrulline	carbon	CA264_09880	NZ_AXBP01000016.1_306	PFam_match	Medium	PFam:Glyco_hydro_26	0.3890244
Ponti	citrulline	carbon	CA264_10135	NZ_CP021235.1_2040	keyword_match	Low	keyword:kinase	0.56608164
Ponti	citrulline	carbon	CA264_10155	NZ_CP021235.1_2043	keyword_match	Low	keyword:kinase	0.3374266
Ponti	citrulline	carbon	CA264_10585	NZ_CP021235.1_2128	keyword_match	Low	keyword:transporter	1.157018
Ponti	citrulline	carbon	CA264_11635	NZ_AXBP01000016.1_661	keyword_match	Low	keyword:hydrolase	0.5623345
Ponti	citrulline	carbon	CA264_11650	NZ_CP021235.1_2347	EC_match	High	EC:4.2.1.59	0.45377785
Ponti	citrulline	carbon	CA264_12235	NZ_CP021235.1_2461	keyword_match	Low	keyword:hydrolase	1.0134778
Ponti	citrulline	carbon	CA264_12590	NZ_AXBP01000016.1_852	keyword_match	Low	keyword:transporter	0.55828226
Ponti	citrulline	carbon	CA264_12660	NZ_CP021235.1_2547	EC_match	High	EC:5.1.3.2	0.55879295
Ponti	citrulline	carbon	CA264_12805	NZ_CP021235.1_2577	EC_match	High	EC:5.1.3.2	0.3435948
Ponti	citrulline	carbon	CA264_12835	NZ_CP021235.1_2583	keyword_match	Low	keyword:hydrolase	0.4534987
Ponti	citrulline	carbon	CA264_13280	NZ_CP021235.1_2677	keyword_match	Low	keyword:hydrolase	0.49283028
Ponti	citrulline	carbon	CA264_13510	NZ_AXBP01000016.1_1041	PFam_match	Medium	PFam:Pro_isomerase	0.95290047
Ponti	citrulline	carbon	CA264_13585	NZ_CP021235.1_2738	keyword_match	Low	keyword:hydrolase	0.41365215
Ponti	citrulline	carbon	CA264_13815	NZ_AXBP01000016.1_1103	EC_match	High	EC:2.7.1.40	0.5497224
Ponti	citrulline	carbon	CA264_15075	NZ_CP021235.1_3030	keyword_match	Low	keyword:kinase	0.0
Ponti	citrulline	carbon	CA264_15445	NZ_AXBP01000018.1_138	keyword_match	Low	keyword:hydrolase	0.57495165
Ponti	citrulline	carbon	CA264_15455	NZ_AXBP01000018.1_140	keyword_match	Low	keyword:transporter	0.47430158
Ponti	citrulline	carbon	CA264_15830	NZ_AXBP01000018.1_213	keyword_match	Low	keyword:kinase	0.44230282
Ponti	citrulline	carbon	CA264_16185	NZ_CP021235.1_3252	keyword_match	Low	keyword:hydrolase	0.30868718
Ponti	citrulline	carbon	CA264_16335	NZ_CP021235.1_3281	keyword_match	Low	keyword:transporter	1.9897507
Ponti	citrulline	carbon	CA264_16540	NZ_CP021235.1_3320	keyword_match	Low	keyword:hydrolase	0.6443506
Ponti	citrulline	carbon	CA264_17165	NZ_CP021235.1_3446	keyword_match	Low	keyword:hydrolase	0.77032816
Ponti	citrulline	carbon	CA264_17430	NZ_CP021235.1_3502	keyword_match	Low	keyword:transporter	0.6661875
Ponti	citrulline	carbon	CA264_17945	NZ_CP021235.1_3605	keyword_match	Low	keyword:carbohydrate	0.5599716
Ponti	citrulline	carbon	CA264_18255	NZ_CP021235.1_3668	keyword_match	Low	keyword:kinase	0.49128604
Ponti	citrulline	carbon	CA264_18810	NZ_AXBP01000020.1_74	PFam_match	Medium	PFam:Pro_isomerase	1.1810422
Ponti	citrulline	carbon	CA264_18900	NZ_CP021235.1_3793	keyword_match	Low	keyword:hydrolase	0.6125224
Ponti	citrulline	carbon	CA264_19145	NZ_AXBP01000020.1_145	keyword_match	Low	keyword:dehydrogenase	1.0217152
Ponti	citrulline	carbon	CA264_19760	NZ_CP021235.1_3963	keyword_match	Low	keyword:transporter	3.0042114
Ponti	citrulline	carbon	CA264_20170	NZ_CP021235.1_4045	keyword_match	Low	keyword:transporter	0.5398669
Ponti	citrulline	carbon	CA264_20195	NZ_CP021235.1_4050	EC_match	High	EC:5.1.3.6	1.0715064
Ponti	citrulline	carbon	CA264_20215	NZ_CP021235.1_4054	keyword_match	Low	keyword:hydrolase	1.6026839
Ponti	citrulline	carbon	CA264_20280	NZ_AXBP01000020.1_365	keyword_match	Low	keyword:transporter	0.39511034
Ponti	citrulline	carbon	CA264_21420	NZ_AXBP01000001.1_93	keyword_match	Low	keyword:transporter	0.8574656
Ponti	deoxyinosine	carbon	CA264_00120	NZ_CP021235.1_24	keyword_match	Low	keyword:hydrolase	0.89686203
Ponti	deoxyinosine	carbon	CA264_00270	NZ_CP021235.1_52	keyword_match	Low	keyword:transporter	0.5742036
Ponti	deoxyinosine	carbon	CA264_01530	NZ_CP021235.1_303	keyword_match	Low	keyword:transporter	1.3112255
Ponti	deoxyinosine	carbon	CA264_01555	NZ_CP021235.1_307	EC_match	High	EC:4.2.1.51	1.3268204
Ponti	deoxyinosine	carbon	CA264_02300	NZ_AXBP01000011.1_161	keyword_match	Low	keyword:kinase	0.461202
Ponti	deoxyinosine	carbon	CA264_02625	NZ_CP021235.1_518	keyword_match	Low	keyword:transporter	1.6952165
Ponti	deoxyinosine	carbon	CA264_02730	NZ_CP021235.1_539	keyword_match	Low	keyword:hydrolase	0.7338816
Ponti	deoxyinosine	carbon	CA264_02790	NZ_CP021235.1_551	keyword_match	Low	keyword:transporter	0.81535095
Ponti	deoxyinosine	carbon	CA264_02890	NZ_CP021235.1_570	keyword_match	Low	keyword:transporter	1.091661
Ponti	deoxyinosine	carbon	CA264_02990	NZ_CP021235.1_590	keyword_match	Low	keyword:transporter	0.3966285
Ponti	deoxyinosine	carbon	CA264_03150	NZ_CP021235.1_623	PFam_match	Medium	PFam:Glyco_hydro_2_C	0.9299807
Ponti	deoxyinosine	carbon	CA264_03290	NZ_CP021235.1_651	keyword_match	Low	keyword:transporter	0.55405957
Ponti	deoxyinosine	carbon	CA264_03700	NZ_CP021235.1_733	keyword_match	Low	keyword:transporter	0.58024657
Ponti	deoxyinosine	carbon	CA264_03945	NZ_CP021235.1_783	keyword_match	Low	keyword:hydrolase	0.40385017
Ponti	deoxyinosine	carbon	CA264_04000	NZ_CP021235.1_794	keyword_match	Low	keyword:hydrolase	1.4307795
Ponti	deoxyinosine	carbon	CA264_04680	NZ_AXBP01000013.1_39	keyword_match	Low	keyword:hydrolase	2.8217058
Ponti	deoxyinosine	carbon	CA264_04975	NZ_AXBP01000013.1_97	EC_match	High	EC:5.3.1.24	0.0
Ponti	deoxyinosine	carbon	CA264_05075	NZ_CP021235.1_1011	EC_match	High	EC:5.3.1.24	0.95678145
Ponti	deoxyinosine	carbon	CA264_05230	NZ_CP021235.1_1039	keyword_match	Low	keyword:hydrolase	0.8834653
Ponti	deoxyinosine	carbon	CA264_05665	NZ_AXBP01000013.1_233	keyword_match	Low	keyword:dehydrogenase	0.9163404
Ponti	deoxyinosine	carbon	CA264_06085	NZ_CP021235.1_1213	keyword_match	Low	keyword:transporter	8.110192
Ponti	deoxyinosine	carbon	CA264_06150	NZ_CP021235.1_1226	EC_match	High	EC:1.1.1.169	0.44992965
Ponti	deoxyinosine	carbon	CA264_06540	NZ_CP021235.1_1305	keyword_match	Low	keyword:kinase	2.4636884
Ponti	deoxyinosine	carbon	CA264_06705	NZ_CP021235.1_1338	EC_match	High	EC:3.2.1.97	0.37425184
Ponti	deoxyinosine	carbon	CA264_06760	NZ_AXBP01000014.1_13	keyword_match	Low	keyword:hydrolase	0.5895517
Ponti	deoxyinosine	carbon	CA264_06780	NZ_AXBP01000014.1_17	keyword_match	Low	keyword:transporter	0.4804049
Ponti	deoxyinosine	carbon	CA264_06910	NZ_AXBP01000014.1_43	keyword_match	Low	keyword:kinase	0.5977064
Ponti	deoxyinosine	carbon	CA264_07190	NZ_AXBP01000014.1_105	keyword_match	Low	keyword:isomerase	1.4320551
Ponti	deoxyinosine	carbon	CA264_07280	NZ_CP021235.1_1458	keyword_match	Low	keyword:hydrolase	1.0756817
Ponti	deoxyinosine	carbon	CA264_07460	NZ_CP021235.1_1495	keyword_match	Low	keyword:hydrolase	1.8129243
Ponti	deoxyinosine	carbon	CA264_07515	NZ_AXBP01000014.1_172	keyword_match	Low	keyword:hydrolase	0.95918584
Ponti	deoxyinosine	carbon	CA264_07525	NZ_AXBP01000014.1_174	keyword_match	Low	keyword:kinase	0.75429374
Ponti	deoxyinosine	carbon	CA264_07815	NZ_CP021235.1_1565	PFam_match	Medium	PFam:MFS_1	1.2064826
Ponti	deoxyinosine	carbon	CA264_08255	NZ_CP021235.1_1653	keyword_match	Low	keyword:dehydrogenase	0.3993185
Ponti	deoxyinosine	carbon	CA264_08350	NZ_AXBP01000015.1_34	keyword_match	Low	keyword:kinase	1.3984929
Ponti	deoxyinosine	carbon	CA264_08535	NZ_CP021235.1_1713	keyword_match	Low	keyword:hydrolase	2.532974
Ponti	deoxyinosine	carbon	CA264_08785	NZ_AXBP01000016.1_78	keyword_match	Low	keyword:transporter	0.9690188
Ponti	deoxyinosine	carbon	CA264_09460	NZ_CP021235.1_1900	keyword_match	Low	keyword:aldolase	0.52001196
Ponti	deoxyinosine	carbon	CA264_09825	NZ_CP021235.1_1978	keyword_match	Low	keyword:hydrolase	0.34728482
Ponti	deoxyinosine	carbon	CA264_09880	NZ_AXBP01000016.1_306	PFam_match	Medium	PFam:Glyco_hydro_26	0.3890244
Ponti	deoxyinosine	carbon	CA264_10135	NZ_CP021235.1_2040	keyword_match	Low	keyword:kinase	0.56608164
Ponti	deoxyinosine	carbon	CA264_10155	NZ_CP021235.1_2043	keyword_match	Low	keyword:kinase	0.3374266
Ponti	deoxyinosine	carbon	CA264_10585	NZ_CP021235.1_2128	keyword_match	Low	keyword:transporter	1.157018
Ponti	deoxyinosine	carbon	CA264_11635	NZ_AXBP01000016.1_661	keyword_match	Low	keyword:hydrolase	0.5623345
Ponti	deoxyinosine	carbon	CA264_11650	NZ_CP021235.1_2347	EC_match	High	EC:4.2.1.59	0.45377785
Ponti	deoxyinosine	carbon	CA264_12235	NZ_CP021235.1_2461	keyword_match	Low	keyword:hydrolase	1.0134778
Ponti	deoxyinosine	carbon	CA264_12590	NZ_AXBP01000016.1_852	keyword_match	Low	keyword:transporter	0.55828226
Ponti	deoxyinosine	carbon	CA264_12660	NZ_CP021235.1_2547	EC_match	High	EC:5.1.3.2	0.55879295
