orgId	locusId	sysName	gene	desc	annotation_class	darkness_tier	n_evidence_lines	has_domain	has_ortholog_group	has_function_prediction	has_cofit_partner	has_phenotype	has_pangenome_context	has_synteny_support	has_cofit_operon	has_neighbor_inference	has_concordance	composite_score	score_source	n_domains	OG_id	module_prediction	top_cofit_partners	max_abs_fit	is_essential_dark	has_pangenome_link	top_condition_class	top_condition_fit	evidence_summary
MR1	200036	SO0850		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG05749			0.34636685	False	True			2 domain(s); OG:OG05749; pangenome; +neighbor_inf
MR1	200037	SO0851		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	2.0	OG05666	PF01584		1.4299589	False	True			2 domain(s); OG:OG05666; pred:PF01584; pangenome; +neighbor_inf
MR1	200038	SO0852		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	2.0	OG05527			0.5462446	False	True			2 domain(s); OG:OG05527; pangenome; +synteny,neighbor_inf
MR1	200041	SO0855		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG06084			1.6895975	False	True			2 domain(s); OG:OG06084; pangenome; +neighbor_inf
MR1	200042	SO0856		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	True	True	False		none	1.0	OG05938			1.3894773	False	True			1 domain(s); OG:OG05938; pangenome; +synteny,cofit_operon,neighbor_inf
MR1	200049	SO0863		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG02102			0.85215026	False	True			1 domain(s); OG:OG02102; pangenome; +synteny,neighbor_inf
MR1	200051	SO0865		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG05891			0.4462388	False	True			1 domain(s); OG:OG05891; pangenome; +synteny,neighbor_inf
MR1	200054	SO0868		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	False	True	False	True	True	False	True	False		none		OG05732		unknown | minor curlin subunit CsgB, putative (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file)	1.1345214	False	True			OG:OG05732; cofit:unknown | minor curlin subunit; pangenome; +synteny,neighbor_inf
MR1	200066	SO0880		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG01476			0.898233	False	True			2 domain(s); OG:OG01476; pangenome; +neighbor_inf
MR1	200067	SO0881		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	True	False	False	True	True	True	True	False		none		OG02719	K03305		1.7882653	False	True			OG:OG02719; pred:K03305; pangenome; +synteny,cofit_operon,neighbor_inf
MR1	200070	SO0884		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	True	True	True	False		none	1.0	OG06010		dksA-type zinc finger protein (NCBI ptt file) | HlyD family-related protein (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file)	1.5108548	False	True			1 domain(s); OG:OG06010; cofit:dksA-type zinc finger protein ; pangenome; +synteny,cofit_operon,neighbor_inf
MR1	200083	SO0898		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG03419			0.9086589	False	True			1 domain(s); OG:OG03419; pangenome; +synteny,neighbor_inf
MR1	200098	SO0914		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG06119			0.46854872	False	True			1 domain(s); OG:OG06119; pangenome; +neighbor_inf
MR1	200101	SO0917		conserved hypothetical protein TIGR00258 (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	2.0	OG03402			0.57996213	False	True			2 domain(s); OG:OG03402; pangenome; +synteny,neighbor_inf
MR1	200107	SO0923		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05587			0.6791375	False	True			1 domain(s); OG:OG05587; pangenome; +neighbor_inf
MR1	200108	SO0924		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	False	True	False	True	False	False	True	False		none		OG05920		conserved hypothetical protein (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file) | transcriptional regulator, putative (NCBI ptt file)	1.3047442	False	True			OG:OG05920; cofit:conserved hypothetical protein; pangenome; +neighbor_inf
MR1	200125	SO0941		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	True	False	False	True	True	False	True	False		none		OG05862	PF00196		1.2553705	False	True			OG:OG05862; pred:PF00196; pangenome; +synteny,neighbor_inf
MR1	200128	SO0944		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	2.0	OG05453			0.62808144	False	True			2 domain(s); OG:OG05453; pangenome; +synteny,neighbor_inf
MR1	200130	SO0946		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	3.0	OG00605			0.7757923	False	True			3 domain(s); OG:OG00605; pangenome; +synteny,neighbor_inf
MR1	200132	SO0948		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	6.0	OG03776			0.76473534	False	True			6 domain(s); OG:OG03776; pangenome; +synteny,neighbor_inf
MR1	200145	SO0961		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05659			0.8201058	False	True			1 domain(s); OG:OG05659; pangenome; +neighbor_inf
MR1	200146	SO0962		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	1.0	OG05544	PF00873		0.51840055	False	True			1 domain(s); OG:OG05544; pred:PF00873; pangenome; +neighbor_inf
MR1	200147	SO0963		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG03681			1.5541788	False	True			1 domain(s); OG:OG03681; pangenome; +neighbor_inf
MR1	200148	SO0964		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	False	True	False	False	True	False	False	True	False		none	1.0		PF01584		0.75144386	False	True			1 domain(s); pred:PF01584; pangenome; +neighbor_inf
MR1	200156	SO0972		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	5.0	OG05476			0.8223624	False	True			5 domain(s); OG:OG05476; pangenome; +neighbor_inf
MR1	200177	SO0994		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	1.0	OG05727	PF00196		0.8223929	False	True			1 domain(s); OG:OG05727; pred:PF00196; pangenome; +neighbor_inf
MR1	200185	SO1002		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG05824			0.37169415	False	True			1 domain(s); OG:OG05824; pangenome; +synteny,neighbor_inf
MR1	200186	SO1003		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05314			0.3537286	False	True			1 domain(s); OG:OG05314; pangenome; +neighbor_inf
MR1	200230	SO1047		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	True	True	True	False		none	1.0	OG04998		membrane protein, putative (NCBI ptt file) | Smr domain protein (NCBI ptt file) | monoheme cytochrome c (NCBI ptt file)	1.7161635	False	True			1 domain(s); OG:OG04998; cofit:membrane protein, putative (NC; pangenome; +synteny,cofit_operon,neighbor_inf
MR1	200236	SO1053		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	1.0	OG04752	PF00196		1.6010231	False	True			1 domain(s); OG:OG04752; pred:PF00196; pangenome; +neighbor_inf
MR1	200250	SO1068		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	False	False	True	False		none	3.0	OG00059		thiamine biosynthesis protein ThiI (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file) | transcriptional regulator, putative (NCBI ptt file)	1.1130626	False	True			3 domain(s); OG:OG00059; cofit:thiamine biosynthesis protein ; pangenome; +neighbor_inf
MR1	200257	SO1075		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG02308			0.5292327	False	True			1 domain(s); OG:OG02308; pangenome; +synteny,neighbor_inf
MR1	200259	SO1077		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	1.0	OG05234	PF00072		0.32783502	False	True			1 domain(s); OG:OG05234; pred:PF00072; pangenome; +neighbor_inf
MR1	200277	SO1096		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05762			0.32735652	False	True			1 domain(s); OG:OG05762; pangenome; +neighbor_inf
MR1	200278	SO1097		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	6.0	OG02832			0.83163035	False	True			6 domain(s); OG:OG02832; pangenome; +neighbor_inf
MR1	200303	SO1123		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	False	True	False	True	False	False	True	False		none		OG05828		decaheme cytochrome c MtrA (NCBI ptt file) | 5-formyltetrahydrofolate cyclo-ligase family protein (NCBI ptt file) | hypothetical protein (NCBI ptt file)	1.3199623	False	True			OG:OG05828; cofit:decaheme cytochrome c MtrA (NC; pangenome; +neighbor_inf
MR1	200304	SO1124		conserved hypothetical protein TIGR00011 (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG01445			0.897948	False	True			2 domain(s); OG:OG01445; pangenome; +neighbor_inf
MR1	200315	SO1135		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG02429			0.41296598	False	True			1 domain(s); OG:OG02429; pangenome; +neighbor_inf
MR1	200317	SO1137		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG00257			0.44311655	False	True			1 domain(s); OG:OG00257; pangenome; +synteny,neighbor_inf
MR1	200323	SO1143		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	1.0	OG00074	PF07969		0.61128277	False	True			1 domain(s); OG:OG00074; pred:PF07969; pangenome; +neighbor_inf
MR1	200328	SO1148		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05355			0.3967028	False	True			1 domain(s); OG:OG05355; pangenome; +neighbor_inf
MR1	200331	SO1151		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG02871			0.87925684	False	True			1 domain(s); OG:OG02871; pangenome; +synteny,neighbor_inf
MR1	200337	SO1157		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG05795			0.5070648	False	True			1 domain(s); OG:OG05795; pangenome; +synteny,neighbor_inf
MR1	200339	SO1159		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG05678			1.9699464	False	True			1 domain(s); OG:OG05678; pangenome; +synteny,neighbor_inf
MR1	200355	SO1175		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG02912			0.7054359	False	True			1 domain(s); OG:OG02912; pangenome; +neighbor_inf
MR1	200356	SO1176		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	2.0	OG05327			0.99374413	False	True			2 domain(s); OG:OG05327; pangenome; +synteny,neighbor_inf
MR1	200368	SO1188		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	2.0	OG04320	PF01584		1.4455043	False	True			2 domain(s); OG:OG04320; pred:PF01584; pangenome; +neighbor_inf
MR1	200369	SO1189		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG04419			0.5696911	False	True			1 domain(s); OG:OG04419; pangenome; +neighbor_inf
MR1	200370	SO1190		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG04417			1.0932258	False	True			1 domain(s); OG:OG04417; pangenome; +neighbor_inf
MR1	200400	SO1222		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG06042			1.0786494	False	True			1 domain(s); OG:OG06042; pangenome; +neighbor_inf
MR1	200402	SO1224		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	3.0	OG06140			1.0486864	False	True			3 domain(s); OG:OG06140; pangenome; +synteny,neighbor_inf
MR1	200403	SO1225		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05978			0.93267703	False	True			1 domain(s); OG:OG05978; pangenome; +neighbor_inf
MR1	200405	SO1227		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG01992			0.76105016	False	True			1 domain(s); OG:OG01992; pangenome; +neighbor_inf
MR1	200417	SO1239		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG01132			0.45146596	False	True			1 domain(s); OG:OG01132; pangenome; +neighbor_inf
MR1	200425	SO1247		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05562			1.2163552	False	True			1 domain(s); OG:OG05562; pangenome; +neighbor_inf
MR1	200428	SO1250		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG02408			1.7902852	False	True			1 domain(s); OG:OG02408; pangenome; +neighbor_inf
MR1	200432	SO1254		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG06049			0.55234635	False	True			1 domain(s); OG:OG06049; pangenome; +synteny,neighbor_inf
MR1	200440	SO1262		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05354			0.8997742	False	True			1 domain(s); OG:OG05354; pangenome; +neighbor_inf
MR1	200478	SO1303		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	True	False	True	False		none	1.0	OG05227	PF00854		1.2083582	False	True			1 domain(s); OG:OG05227; pred:PF00854; pangenome; +synteny,neighbor_inf
MR1	200481	SO1306		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	True	False	True	False		none	1.0	OG05508		acetyltransferase, GNAT family (NCBI ptt file) | thiol:disulfide interchange protein, DsbA family (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file)	1.8537945	False	True			1 domain(s); OG:OG05508; cofit:acetyltransferase, GNAT family; pangenome; +synteny,neighbor_inf
MR1	200485	SO1310		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG06188			0.28025466	False	True			1 domain(s); OG:OG06188; pangenome; +neighbor_inf
MR1	200493	SO1318		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05677			0.9302091	False	True			1 domain(s); OG:OG05677; pangenome; +neighbor_inf
MR1	200501	SO1326		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	3.0	OG03281			0.5410561	False	True			3 domain(s); OG:OG03281; pangenome; +synteny,neighbor_inf
MR1	200528	SO1353		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	False	False	True	False		none	1.0	OG02404		putative transposase (NCBI ptt file) | hypothetical protein (NCBI ptt file) | sensor histidine kinase (NCBI ptt file)	1.254757	False	True			1 domain(s); OG:OG02404; cofit:putative transposase (NCBI ptt; pangenome; +neighbor_inf
MR1	200540	SO1365		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	True	False	False	True	True	False	True	False		none		OG06149	PF07963		1.8090928	False	True			OG:OG06149; pred:PF07963; pangenome; +synteny,neighbor_inf
MR1	200547	SO1372		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05914			1.8498685	False	True			1 domain(s); OG:OG05914; pangenome; +neighbor_inf
MR1	200548	SO1373		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	True	True	True	False		none	1.0	OG01718		ferrous iron transport protein B (NCBI ptt file) | chaperonin HslO (NCBI ptt file) | phosphate transporter, putative (NCBI ptt file)	1.3109117	False	True			1 domain(s); OG:OG01718; cofit:ferrous iron transport protein; pangenome; +synteny,cofit_operon,neighbor_inf
MR1	200551	SO1376		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	2.0	OG03948	PF00854		1.7912709	False	True			2 domain(s); OG:OG03948; pred:PF00854; pangenome; +neighbor_inf
MR1	200552	SO1377		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG03069			0.8201873	False	True			2 domain(s); OG:OG03069; pangenome; +neighbor_inf
MR1	200555	SO1380		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05807			0.865167	False	True			1 domain(s); OG:OG05807; pangenome; +neighbor_inf
MR1	200556	SO1381		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG06192			0.9071934	False	True			2 domain(s); OG:OG06192; pangenome; +neighbor_inf
MR1	200567	SO1392		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05485			0.7734779	False	True			1 domain(s); OG:OG05485; pangenome; +neighbor_inf
MR1	200571	SO1396		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG02582			0.32566333	False	True			1 domain(s); OG:OG02582; pangenome; +neighbor_inf
MR1	200577	SO1402		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	False	False	True	False		none	2.0	OG01298		hypothetical protein (NCBI ptt file) | hypothetical protein (NCBI ptt file) | phage shock protein A (NCBI ptt file)	1.4927604	False	True			2 domain(s); OG:OG01298; cofit:hypothetical protein (NCBI ptt; pangenome; +neighbor_inf
MR1	200578	SO1403		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG03594			0.5684272	False	True			1 domain(s); OG:OG03594; pangenome; +synteny,neighbor_inf
MR1	200584	SO1409		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	5.0	OG00479			1.3880314	False	True			5 domain(s); OG:OG00479; pangenome; +neighbor_inf
MR1	200594	SO1419		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG05982			0.2386403	False	True			1 domain(s); OG:OG05982; pangenome; +synteny,neighbor_inf
MR1	200600	SO1425		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG06193			0.2314792	False	True			1 domain(s); OG:OG06193; pangenome; +neighbor_inf
MR1	200612	SO1440		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG05662			0.2479452	False	True			2 domain(s); OG:OG05662; pangenome; +neighbor_inf
MR1	200613	SO1441		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	True	False	False	True	False	False	True	False		none		OG05971	PF00072		0.3590824	False	True			OG:OG05971; pred:PF00072; pangenome; +neighbor_inf
MR1	200615	SO1443		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG02861			0.21507609	False	True			1 domain(s); OG:OG02861; pangenome; +neighbor_inf
MR1	200616	SO1444		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG05741			1.0516304	False	True			1 domain(s); OG:OG05741; pangenome; +synteny,neighbor_inf
MR1	200622	SO1450		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	True	False	True	False		none	1.0	OG05734	PF01584		0.7628956	False	True			1 domain(s); OG:OG05734; pred:PF01584; pangenome; +synteny,neighbor_inf
MR1	200623	SO1451		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05589			0.52397126	False	True			1 domain(s); OG:OG05589; pangenome; +neighbor_inf
MR1	200625	SO1453		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG03201			0.7432142	False	True			1 domain(s); OG:OG03201; pangenome; +neighbor_inf
MR1	200626	SO1454		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	True	False	False	True	True	False	True	False		none		OG06147	PF00196		1.3996696	False	True			OG:OG06147; pred:PF00196; pangenome; +synteny,neighbor_inf
MR1	200639	SO1468		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05557			0.31199223	False	True			1 domain(s); OG:OG05557; pangenome; +neighbor_inf
MR1	200650	SO1479		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG02661			0.65817493	False	True			1 domain(s); OG:OG02661; pangenome; +synteny,neighbor_inf
MR1	200658	SO1487		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	False	True	False	True	False	False	True	False		none		OG05406		hypothetical protein (NCBI ptt file) | hypothetical protein (NCBI ptt file) | conserved hypothetical protein (NCBI ptt file)	1.3940634	False	True			OG:OG05406; cofit:hypothetical protein (NCBI ptt; pangenome; +neighbor_inf
MR1	200660	SO1489		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	False	True	False	True	False	True	False	False	True	False		none		OG06005		hypothetical protein (NCBI ptt file) | TonB-dependent heme receptor (NCBI ptt file) | prophage MuSo1, portal protein, putative (NCBI ptt file)	1.0949794	False	True			OG:OG06005; cofit:hypothetical protein (NCBI ptt; pangenome; +neighbor_inf
MR1	200675	SO1504		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05722			0.536503	False	True			1 domain(s); OG:OG05722; pangenome; +neighbor_inf
MR1	200679	SO1508		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG00575			0.45040798	False	True			2 domain(s); OG:OG00575; pangenome; +neighbor_inf
MR1	200704	SO1534		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	4.0	OG02607			0.7896012	False	True			4 domain(s); OG:OG02607; pangenome; +neighbor_inf
MR1	200705	SO1535		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	False	False	True	False		none	1.0	OG01810	PF00994		1.0825758	False	True			1 domain(s); OG:OG01810; pred:PF00994; pangenome; +neighbor_inf
MR1	200706	SO1536		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	3.0	OG02361			0.95288956	False	True			3 domain(s); OG:OG02361; pangenome; +neighbor_inf
MR1	200716	SO1548		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	True	False	True	False		none	1.0	OG05940			1.3659221	False	True			1 domain(s); OG:OG05940; pangenome; +synteny,neighbor_inf
MR1	200735	SO1568		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	True	False	False	True	True	False	True	False		none	1.0	OG05755	Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)		1.7685723	False	True			1 domain(s); OG:OG05755; pred:Ferrochelatase, protoheme ferro-lyase (E; pangenome; +synteny,neighbor_inf
MR1	200738	SO1571		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	2.0	OG05548			0.38208544	False	True			2 domain(s); OG:OG05548; pangenome; +neighbor_inf
MR1	200746	SO1579		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	False	False	True	False		none	2.0	OG06054		tonB dependent receptor-related protein (NCBI ptt file) | hypothetical protein (NCBI ptt file) | hypothetical protein (NCBI ptt file)	1.2558492	False	True			2 domain(s); OG:OG06054; cofit:tonB dependent receptor-relate; pangenome; +neighbor_inf
MR1	200750	SO1583		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05775			0.83842844	False	True			1 domain(s); OG:OG05775; pangenome; +neighbor_inf
MR1	200757	SO1590		hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG02488			0.7844446	False	True			1 domain(s); OG:OG02488; pangenome; +neighbor_inf
MR1	200774	SO1608		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	4	True	True	False	True	False	True	False	False	True	False		none	3.0	OG01074		flagellar protein FliS (NCBI ptt file) | 3-oxoacyl-(acyl-carrier-protein) reductase, putative (NCBI ptt file) | flagellar motor switch protein FliN (NCBI ptt file)	1.6019579	False	True			3 domain(s); OG:OG01074; cofit:flagellar protein FliS (NCBI p; pangenome; +neighbor_inf
MR1	200776	SO1610		conserved hypothetical protein (NCBI ptt file)	hypothetical	T4_Penumbra	3	True	True	False	False	False	True	False	False	True	False		none	1.0	OG05252			0.6498307	False	True			1 domain(s); OG:OG05252; pangenome; +neighbor_inf
